TRXNBR,TRXDT,SUP_CODE,CUSTNAME,REFERENCE,Year,REF_TYPE,DESCRIPTION, EXTENDED_AMOUNT ,DESC2,DESC3,CC,DPTNBR
121010013786534,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS049208-HO,2023,GCS,ส่วนลด,  640.00 ,Guarantee GP/Compensation,Line_Festive_(16-22 Nov 23)_HYP+BMK+FP,21610,0410
121010013788261,11/27/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,A1D02-MRST002219-HO,2023,RST,ส่วนลดพิเศษ,"  4,791.67 ",Store Renovate,0210_Fix amt Nov 2023,21310,0210
121010013788629,11/27/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,A1D04-MOTS014050-HO,2023,OTS,Sale Promotion Income,"  375,000.00 ",Other Promotion Service,0450_Fix amt Nov 2023,21650,0450
121010013788824,11/27/2023,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MNIT005493-HO,2023,NIT,Entrance Fee,"  43,185.18 ",New Item,0450_Fix amt Nov 2023,21650,0450
121010013790910,11/30/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MARB028815-HO,2023,ARB,Rebate,"  2,779.20 ",Unconditional Rebate,NULL,21720,0520
121010013778248,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS046071-HO,2023,GCS,ส่วนลด,"  7,770.00 ",Guarantee GP/Compensation,Bro.16/23_(2-22 Nov 23)_HYP+BMK+FP,21610,0410
121010013778774,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS046262-HO,2023,GCS,ส่วนลด,"  416,592.00 ",Guarantee GP/Compensation,Bro.15/23_(12 Oct-1 Nov 23)_HYP+BMK+FP,21610,0410
121010013788627,11/27/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,A1D04-MDTS001884-HO,2023,DTS,Data Sharing,"  16,666.67 ",Data Sharing Fee,0450_Fix amt Nov 2023,21650,0450
121010013788770,11/27/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST015597-HO,2023,NST,ส่วนลดพิเศษ,"  24,287.25 ",New Store Opening,0450_Fix amt Nov 2023,21650,0450
121010013788771,11/27/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST009526-HO,2023,RST,ส่วนลดพิเศษ,"  11,751.89 ",Store Renovate,0450_Fix amt Nov 2023,21650,0450
121010013792247,11/30/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MANI015919-HO,2023,ANI,ส่วนลดพิเศษ,"  28,740.70 ",Anniversary,NULL,21650,0450
121010013781382,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS047245-HO,2023,GCS,ส่วนลด,"  1,798.00 ",Guarantee GP/Compensation,Catalog_V.1 B2B Hamper(1 Oct23-3 Jan24)_HYP+BMK+FP,21610,0410
121010013781892,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS047436-HO,2023,GCS,ส่วนลด,"  2,680.00 ",Guarantee GP/Compensation,Catalog_Vegetarian_(21 Sep-25 Oct 23)_HYP+BMK+FP,21610,0410
121010013782306,11/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS047597-HO,2023,GCS,ส่วนลด,"  10,332.00 ",Guarantee GP/Compensation,Cat._IM 8/23 Asian Cuisine_(12 Oct-22 Nov 23),21630,0430
121010013794231,11/30/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006096-HO,2023,GCS,ส่วนลด,"  1,439.98 ",Guarantee GP/Compensation,NULL,21760,0560
121010013794418,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MARB036199-HO,2023,ARB,Rebate,"  3,235.89 ",Unconditional Rebate,NULL,21640,0440
121010013794422,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT005591-HO,2023,NIT,Entrance Fee,"  23,622.02 ",New Item,NULL,21640,0440
121010013794870,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF012913-HO,2023,MMF,Sale Promotion Income,"  3,512.03 ",Merchandise Marketing Fund,NULL,21630,0430
121010013794872,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005792-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  1,804.54 ",Non Return Discount,NULL,21610,0410
121010013794873,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005793-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  353.25 ,Non Return Discount,NULL,21620,0420
121010013794879,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000391-HO,2023,OTN,รายการส่งเสริมการขาย,  55.92 ,Other Promotion Support,NULL,21640,0440
121010013796579,11/30/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),A1D04-MOTS014070-HO,2023,OTS,Sale Promotion Income,"  138,889.00 ",Other Promotion Service,0461_Fix amt Nov 2023,21661,0461
121010013797110,12/7/2023,0400776,ครีเดนซ์ บจก.,P1D04-MARB036472-HO,2023,ARB,Rebate,"  10,229.42 ",Unconditional Rebate,NULL,21630,0430
121010013783954,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS048236-HO,2023,GCS,ส่วนลด,"  79,550.00 ",Guarantee GP/Compensation,Bro.15/23_(12 Oct-1 Nov 23)_HYP+BMK+FP,21610,0410
121010013784932,11/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS048596-HO,2023,GCS,ส่วนลด,"  1,932.00 ",Guarantee GP/Compensation,Instore_Bro.15/23_(12 Oct-1 Nov 23)_HYP+BMK+FP+DP,21672,0472
121010013786260,11/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS049102-HO,2023,GCS,ส่วนลด,"  8,928.00 ",Guarantee GP/Compensation,Instore_Bro.16/23_(2-22 Nov 23)_HYP+BMK+FP+DP,21672,0472
121010013786392,11/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS049153-HO,2023,GCS,ส่วนลด,  20.00 ,Guarantee GP/Compensation,Auto Generate Campaign PURE : October,21610,0410
121010013798424,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MADP015949-HO,2023,ADP,Display,"  10,000.84 ",Display Fee,NULL,21630,0430
121010013798428,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB036482-HO,2023,ARB,Rebate,"  16,251.37 ",Unconditional Rebate,NULL,21630,0430
121010013798434,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF013227-HO,2023,MMF,Sale Promotion Income,"  2,886.32 ",Merchandise Marketing Fund,NULL,21610,0410
121010013799428,12/7/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MARB006268-HO,2023,ARB,Rebate,"  28,085.66 ",Unconditional Rebate,NULL,21110,0380
121010013800382,12/7/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006159-HO,2023,GCS,ส่วนลด,  83.37 ,Guarantee GP/Compensation,NULL,21760,0560
121010013790652,11/30/2023,0400759,ครีเดนซ์ บจก.,P1D04-MMMF013057-HO,2023,MMF,Sale Promotion Income,"  2,899.14 ",Merchandise Marketing Fund,NULL,21672,0472
121010013788260,11/27/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,A1D02-MNST002153-HO,2023,NST,ส่วนลดพิเศษ,"  22,708.34 ",New Store Opening,0210_Fix amt Nov 2023,21310,0210
121010013788441,11/27/2023,7001284,บงกชแก้ว (ประเทศไทย) บจก.,A1D02-MSEN007588-HO,2023,SEN,รายการส่งเสริมการขาย,"  7,361.11 ",Seasonal Support,0210_Fix amt Nov 2023,21310,0210
121010013788552,11/27/2023,0400759,ครีเดนซ์ บจก.,A1D04-MBRO023922-HO,2023,BRO,ค่าโฆษณา,"  279,166.67 ",Brochure Fee,0472_Fix amt Nov 2023,21672,0472
121010013788554,11/27/2023,0400759,ครีเดนซ์ บจก.,A1D04-MRST009537-HO,2023,RST,ส่วนลดพิเศษ,"  1,666.67 ",Store Renovate,0472_Fix amt Nov 2023,21672,0472
121010013788628,11/27/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,A1D04-MNIT005494-HO,2023,NIT,Entrance Fee,"  183,333.33 ",New Item,0450_Fix amt Nov 2023,21650,0450
121010013788767,11/27/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP015488-HO,2023,ADP,Display,"  55,303.03 ",Display Fee,0450_Fix amt Nov 2023,21650,0450
121010013788823,11/27/2023,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MDTS001883-HO,2023,DTS,Data Sharing,"  18,130.83 ",Data Sharing Fee,0450_Fix amt Nov 2023,21650,0450
121010013788842,11/27/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MBRO023851-HO,2023,BRO,ค่าโฆษณา,"  1,955,882.33 ",Brochure Fee,0410_Fix amt Nov 2023,21610,0410
121010013789141,11/30/2023,6002796,เมก้า มีท บจก.,P1D05-MARB028638-HO,2023,ARB,Rebate,"  704,098.56 ",Unconditional Rebate,NULL,21710,0510
121010013800735,12/7/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB037164-HO,2023,ARB,Rebate,"  213,376.77 ",Unconditional Rebate,NULL,21650,0450
121010013359746,2/24/2023,7001260,เบโค ไทย บจก.,A1D01-MGCS000500-HO,2023,GCS,ส่วนลด,"  2,033.00 ",Guarantee GP/Compensation,Instore Promotion ALL_(26 Jan-1 Feb 23)_HYP+BMK+FP,21512,0112
121010013359984,2/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS003865-HO,2023,GCS,ส่วนลด,"  166,941.00 ",Guarantee GP/Compensation,Bro.2/23_(26 Jan-15 Feb 23)_HYP+BMK+FP,21610,0410
121010013363100,2/24/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS004991-HO,2023,GCS,ส่วนลด,"  17,118.00 ",Guarantee GP/Compensation,Bro.2/23_(26 Jan-15 Feb 23)_HYP+BMK+FP,21630,0430
121010013363146,2/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS005010-HO,2023,GCS,ส่วนลด,"  12,679.00 ",Guarantee GP/Compensation,Weekly Promotion WK 3/23_(19-25 Jan 23)_BCM,21610,0410
121010013792141,11/30/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO024393-HO,2023,BRO,ค่าโฆษณา,"  2,465.46 ",Brochure Fee,NULL,21660,0460
121010013365190,2/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS005822-HO,2023,GCS,ส่วนลด,"  513,975.00 ",Guarantee GP/Compensation,E-Leaflet Tourist#1_(5 Jan-15 Feb 23)_8 Stores,21610,0410
121010013366062,2/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS006123-HO,2023,GCS,ส่วนลด,"  43,890.00 ",Guarantee GP/Compensation,Bro.1/23_(5-25 Jan 23)_HYP+BMK+FP,21610,0410
121010013803322,12/7/2023,0400607,ครีเดนซ์ บจก.,P1D04-MNRT006057-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  34.69 ,Non Return Discount,NULL,21630,0430
121010013803630,12/7/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MADP016201-HO,2023,ADP,Display,"  30,495.66 ",Display Fee,NULL,21661,0461
121010013804065,12/7/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,A1D04-MADP015886-HO,2023,ADP,Display,"  100,000.00 ",Display Fee,Display Wine Macguigan,21650,0450
121010013794417,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI015884-HO,2023,ANI,ส่วนลดพิเศษ,"  1,035.49 ",Anniversary,NULL,21640,0440
121010013794423,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNST015902-HO,2023,NST,ส่วนลดพิเศษ,"  1,035.49 ",New Store Opening,NULL,21640,0440
121010013794856,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MADP015562-HO,2023,ADP,Display,"  2,887.27 ",Display Fee,NULL,21610,0410
121010013794863,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB035615-HO,2023,ARB,Rebate,  181.74 ,Unconditional Rebate,NULL,21640,0440
121010013795314,11/30/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MADP015821-HO,2023,ADP,Display,  881.92 ,Display Fee,NULL,21661,0461
121010013795315,11/30/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MBRO024392-HO,2023,BRO,ค่าโฆษณา,"  2,204.80 ",Brochure Fee,NULL,21661,0461
121010013792248,11/30/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MARB036286-HO,2023,ARB,Rebate,"  143,703.48 ",Unconditional Rebate,NULL,21650,0450
121010013793240,11/30/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MARB006125-HO,2023,ARB,Rebate,"  36,400.14 ",Unconditional Rebate,NULL,21110,0380
121010013804900,12/12/2023,6002796,เมก้า มีท บจก.,A1D05-MANI001974-HO,2023,ANI,ส่วนลดพิเศษ,"  105,084.92 ",Anniversary,Anniversary Sep 2023,21710,0510
121010013805450,12/13/2023,7001260,เบโค ไทย บจก.,A1D01-MGCS006232-HO,2023,GCS,ส่วนลด,"  77,580.00 ",Guarantee GP/Compensation,Promotion instore 2-30 Nov'23,21512,0112
121010013806369,12/13/2023,7001537,เทค ทอยส์ บจก.,A1D02-MSPD000869-HO,2023,SPD,ส่วนลดพิเศษ,"  169,293.36 ",Special Discount,Extra support Nov'23 Taketoy_Carebear 3%,21330,0230
121010013796532,11/30/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS049940-HO,2023,GCS,ส่วนลด,"  5,470.00 ",Guarantee GP/Compensation,"SPO_Scotch_7.7_Price,Coupon,Free Delivery (2 - 7 Jul 23)",21610,0410
121010013794419,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO024352-HO,2023,BRO,ค่าโฆษณา,"  32,358.94 ",Brochure Fee,NULL,21640,0440
121010013794420,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MCOF015330-HO,2023,COF,รายการส่งเสริมการขาย,"  1,423.79 ",Cooperate Coupons Support,NULL,21640,0440
121010013794424,11/30/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MOTS014317-HO,2023,OTS,Sale Promotion Income,"  7,086.61 ",Other Promotion Service,NULL,21640,0440
121010013794577,11/30/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB036312-HO,2023,ARB,Rebate,"  118,505.52 ",Unconditional Rebate,NULL,21650,0450
121010013794875,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005795-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  69.90 ,Non Return Discount,NULL,21640,0440
121010013794878,11/30/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000390-HO,2023,OTN,รายการส่งเสริมการขาย,"  3,512.03 ",Other Promotion Support,NULL,21630,0430
121010013806500,12/13/2023,7100520,อินทิเมสโซ่ บจก.,A1D02-MSEN008038-HO,2023,SEN,รายการส่งเสริมการขาย,"  39,927.65 ",Seasonal Support,New  Year  Purchase  Nov' 23,21320,0220
121010013808509,12/14/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB037420-HO,2023,ARB,Rebate,  422.04 ,Unconditional Rebate,NULL,21620,0420
121010013808513,12/14/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO025280-HO,2023,BRO,ค่าโฆษณา,"  6,000.93 ",Brochure Fee,NULL,21630,0430
121010013808514,12/14/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF013515-HO,2023,MMF,Sale Promotion Income,"  10,655.21 ",Merchandise Marketing Fund,NULL,21610,0410
121010013796534,11/30/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS049972-HO,2023,GCS,ส่วนลด,"  98,828.00 ",Guarantee GP/Compensation,C23111427_CB_WeChat_Scotch_618campaign_22 May-18 June 2023,21610,0410
121010013798432,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO024558-HO,2023,BRO,ค่าโฆษณา,"  12,501.05 ",Brochure Fee,NULL,21630,0430
121010013798437,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF013230-HO,2023,MMF,Sale Promotion Income,  70.56 ,Merchandise Marketing Fund,NULL,21640,0440
121010013798439,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005948-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  420.58 ,Non Return Discount,NULL,21620,0420
121010013798851,12/7/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MBRO024982-HO,2023,BRO,ค่าโฆษณา,"  1,826.52 ",Brochure Fee,NULL,21661,0461
121010013799429,12/7/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MCOF004336-HO,2023,COF,รายการส่งเสริมการขาย,"  8,024.48 ",Cooperate Coupons Support,NULL,21110,0380
121010013800383,12/7/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004630-HO,2023,MMF,Sale Promotion Income,  20.84 ,Merchandise Marketing Fund,NULL,21760,0560
121010013800580,12/7/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MMMF013458-HO,2023,MMF,Sale Promotion Income,"  1,313.99 ",Merchandise Marketing Fund,NULL,21640,0440
121010013809433,12/14/2023,7100417,กิจการดี บจก.,P1D03-MMMF006272-HO,2023,MMF,Sale Promotion Income,"  182,464.52 ",Merchandise Marketing Fund,NULL,21250,0350
121010013809504,12/14/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MCOF004422-HO,2023,COF,รายการส่งเสริมการขาย,  940.88 ,Cooperate Coupons Support,NULL,21110,0380
121010013809506,12/14/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MMMF006304-HO,2023,MMF,Sale Promotion Income,"  4,547.56 ",Merchandise Marketing Fund,NULL,21110,0380
121010013810795,12/14/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO025433-HO,2023,BRO,ค่าโฆษณา,"  14,644.42 ",Brochure Fee,NULL,21640,0440
121010013810799,12/14/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNST016587-HO,2023,NST,ส่วนลดพิเศษ,  468.62 ,New Store Opening,NULL,21640,0440
121010013812619,12/14/2023,0800811,เจ.ที.ที. บจก.,P1D05-MNRT007459-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  3,503.73 ",Non Return Discount,NULL,21760,0560
121010013798431,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO024557-HO,2023,BRO,ค่าโฆษณา,  841.16 ,Brochure Fee,NULL,21620,0420
121010013798433,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO024559-HO,2023,BRO,ค่าโฆษณา,  176.40 ,Brochure Fee,NULL,21640,0440
121010013798438,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005947-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  3,607.91 ",Non Return Discount,NULL,21610,0410
121010013798442,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000393-HO,2023,OTN,รายการส่งเสริมการขาย,"  2,886.32 ",Other Promotion Support,NULL,21610,0410
121010013798444,12/7/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000395-HO,2023,OTN,รายการส่งเสริมการขาย,"  5,000.42 ",Other Promotion Support,NULL,21630,0430
121010013800381,12/7/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003753-HO,2023,COF,รายการส่งเสริมการขาย,  20.84 ,Cooperate Coupons Support,NULL,21760,0560
121010013800576,12/7/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI016252-HO,2023,ANI,ส่วนลดพิเศษ,"  1,313.99 ",Anniversary,NULL,21640,0440
121010013800583,12/7/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MOTS014665-HO,2023,OTS,Sale Promotion Income,"  8,992.64 ",Other Promotion Service,NULL,21640,0440
121010013803320,12/7/2023,0400607,ครีเดนซ์ บจก.,P1D04-MARB037035-HO,2023,ARB,Rebate,  185.03 ,Unconditional Rebate,NULL,21630,0430
121010013803717,12/7/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MARB037140-HO,2023,ARB,Rebate,"  40,583.80 ",Unconditional Rebate,NULL,21650,0450
121010013804063,12/7/2023,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MNIT005629-HO,2023,NIT,Entrance Fee,"  213,000.00 ",New Item,"Listing fee Captain Morgan White Rum Hyper =71 stores= 213,000 baht",21650,0450
121010013804940,12/12/2023,0800811,เจ.ที.ที. บจก.,A1D05-MANI001951-HO,2023,ANI,ส่วนลดพิเศษ,"  1,250.00 ",Anniversary,Anniversary 2023_10/12,21760,0560
121010013814318,12/21/2023,6100778,ธรรมชาติ ซีฟู้ด รีเทล บจก.,P1D05-MARB030569-HO,2023,ARB,Rebate,"  309,562.60 ",Unconditional Rebate,NULL,21720,0520
121010013806143,12/13/2023,0400759,ครีเดนซ์ บจก.,A1D04-MWPS002407-HO,2023,WPS,Sale Promotion Income,  500.00 ,Vendor Web Potal Service,0472_Vendor Web Portal Service Nov 2023,21672,0472
121010013802147,12/7/2023,0400759,ครีเดนซ์ บจก.,P1D04-MANI016137-HO,2023,ANI,ส่วนลดพิเศษ,  747.41 ,Anniversary,NULL,21672,0472
121010013802149,12/7/2023,0400759,ครีเดนซ์ บจก.,P1D04-MMMF013363-HO,2023,MMF,Sale Promotion Income,"  4,396.52 ",Merchandise Marketing Fund,NULL,21672,0472
121010013802442,12/7/2023,6004086,ทองมั่นคง บจก.,P1D05-MARB029648-HO,2023,ARB,Rebate,"  48,940.88 ",Unconditional Rebate,NULL,21740,0540
121010013802470,12/7/2023,0800811,เจ.ที.ที. บจก.,P1D05-MARB029683-HO,2023,ARB,Rebate,"  5,802.56 ",Unconditional Rebate,NULL,21760,0560
121010013802471,12/7/2023,0800811,เจ.ที.ที. บจก.,P1D05-MNRT007296-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  4,835.47 ",Non Return Discount,NULL,21760,0560
121010013806899,12/13/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MNIT005507-HO,2023,NIT,Entrance Fee,"  37,500.00 ",New Item,New item_Patak's 5 sku,21630,0430
121010013808516,12/14/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF013611-HO,2023,MMF,Sale Promotion Income,"  2,400.37 ",Merchandise Marketing Fund,NULL,21630,0430
121010013808520,12/14/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000397-HO,2023,OTN,รายการส่งเสริมการขาย,"  10,655.21 ",Other Promotion Support,NULL,21610,0410
121010013816271,12/21/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB038119-HO,2023,ARB,Rebate,"  1,145.00 ",Unconditional Rebate,NULL,21620,0420
121010013816288,12/21/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTS015087-HO,2023,OTS,Sale Promotion Income,"  5,863.80 ",Other Promotion Service,NULL,21630,0430
121010013804062,12/7/2023,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MGCS050054-HO,2023,GCS,ส่วนลด,"  114,854.00 ",Guarantee GP/Compensation,"ค่า price compensate 2-30Nov'23=114,854",21650,0450
121010013804427,12/8/2023,0800811,เจ.ที.ที. บจก.,A1D05-MWPS005646-HO,2023,WPS,Sale Promotion Income,  833.34 ,Vendor Web Potal Service,0560_Vendor Web Portal Service Nov 2023,21760,0560
121010013804857,12/12/2023,7100520,อินทิเมสโซ่ บจก.,A1D02-MOTS007224-HO,2023,OTS,Sale Promotion Income,"  191,322.00 ",Other Promotion Service,0220_Pause Income Nov 2023,21320,0220
121010013804901,12/12/2023,6002796,เมก้า มีท บจก.,A1D05-MOTN006536-HO,2023,OTN,รายการส่งเสริมการขาย,"  1,102,672.08 ",Other Promotion Support,Other Promotion Support Nov 2023,21710,0510
121010013818387,12/21/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006182-HO,2023,GCS,ส่วนลด,"  4,311.24 ",Guarantee GP/Compensation,NULL,21760,0560
121010013818584,12/21/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI016954-HO,2023,ANI,ส่วนลดพิเศษ,"  2,621.92 ",Anniversary,NULL,21640,0440
121010013809428,12/14/2023,7100260,สุขสวัสดิ์ ฟุตแวร์ บจก.,P1D03-MARB006383-HO,2023,ARB,Rebate,"  33,694.49 ",Unconditional Rebate,NULL,21250,0350
121010013809434,12/14/2023,7100417,กิจการดี บจก.,P1D03-MOTS003400-HO,2023,OTS,Sale Promotion Income,"  24,657.37 ",Other Promotion Service,NULL,21250,0350
121010013810733,12/14/2023,7100431,ทีจี เซลลูล่าร์เวิลด์ บจก.M7100431,P1D01-MARB003101-HO,2023,ARB,Rebate,"  645,771.84 ",Unconditional Rebate,NULL,21560,0160
121010013810793,12/14/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI016562-HO,2023,ANI,ส่วนลดพิเศษ,  468.62 ,Anniversary,NULL,21640,0440
121010013810952,12/14/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB037816-HO,2023,ARB,Rebate,"  88,083.87 ",Unconditional Rebate,NULL,21650,0450
121010013806494,12/13/2023,7001284,บงกชแก้ว (ประเทศไทย) บจก.,A1D02-MSPD000856-HO,2023,SPD,ส่วนลดพิเศษ,"  100,000.00 ",Special Discount,Promotion Support 2023 # 7,21310,0210
121010013820575,12/21/2023,0800811,เจ.ที.ที. บจก.,P1D05-MNRT007628-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  9,453.85 ",Non Return Discount,NULL,21760,0560
